ID,Age
51968,23
51969,25
51970,25
51971,14
51973,32
51974,66
51975,42
51976,26
51977,28
51978,24
51979,12
51980,42
51981,22
51982,24
51983,22
51984,35
51985,17
51987,53
51988,17
51989,23
51990,22
51991,17
51992,17
51993,17
51994,17
51995,17
51997,25
51998,20
51999,29
52000,17
52001,47
52003,17
52004,18
52005,27
52006,23
52010,22
52011,60
52013,35
52015,36
52016,6
52017,28
52018,29
52022,37
52024,24
52025,45
52028,31
52029,17
52030,29
52031,20
52033,25
52035,20
52036,48
52037,49
52038,22
52039,22
52042,42
52043,17
52044,17
52046,17
52048,17
52049,16
52050,16
52052,17
52053,20
52056,41
52057,44
52058,23
52059,22
52061,22
52062,22
52063,21
52064,22
52065,9
52066,21
52069,49
52070,13
52071,41
52072,12
52073,22
52074,21
52075,12
52076,61
52077,11
52079,8
52080,23
52081,21
52082,23
52083,21
52094,29
52095,49
52107,20
52108,23
52113,22
52114,48
52115,22
52116,20
52118,20
52119,39
52120,33
52122,40
52125,12
52126,12
52128,22
52132,44
52135,12
52138,38
52139,37
52141,55
52142,52
52144,43
52146,27
52147,45
52149,26
52150,60
52151,29
52152,40
52154,37
52155,53
52157,25
52159,26
52163,26
52164,26
52165,7
52166,32
52167,5
52168,33
52169,38
52170,36
52172,33
52173,41
52174,43
52175,41
52177,17
52178,20
52179,17
52180,16
52181,17
52182,17
52184,17
52185,36
52186,17
52187,11
52188,10
52191,9
52192,5
52193,39
52194,8
52195,38
52196,7
52197,49
52198,8
52199,11
52200,17
52201,17
52202,17
52203,17
52205,17
52206,17
52207,16
52208,17
52210,17
52211,29
52212,17
52213,17
52214,27
52215,34
52220,7
52227,12
52228,9
52231,8
52235,19
52236,19
52237,16
52238,41
52239,50
52240,50
52241,42
52242,9
52243,24
52244,26
52245,24
52246,24
52247,4
52248,7
52250,37
52251,8
52252,22
52253,24
52254,16
52256,16
52258,45
52259,32
52260,8
52261,32
52262,39
52266,40
52269,5
52271,26
52273,7
52275,28
52276,27
52277,31
52278,30
52281,41
52282,36
52283,60
52286,41
52287,30
52289,31
52290,30
52291,25
52293,25
52295,7
52300,45
52301,52
52303,47
52304,9
52305,12
52306,24
52307,3
52308,24
52309,39
52311,42
52312,24
52313,24
52314,47
52315,25
52316,25
52318,9
52320,39
52321,6
52322,36
52323,9
52324,31
52325,37
52326,22
52327,51
52328,15
52329,34
52330,16
52331,35
52333,36
52335,36
52336,6
52337,7
52338,26
52339,10
52341,27
52342,28
52344,33
52345,74
52346,39
52347,51
52348,12
52349,10
52350,45
52351,8
52352,40
52353,24
52354,39
52355,25
52356,21
52357,25
52360,25
52361,22
52362,21
52367,3
52369,37
52370,34
52371,21
52372,21
52373,26
52374,25
52375,29
52376,27
52377,18
52378,18
52379,5
52380,29
52381,41
52382,27
52383,41
52385,22
52386,10
52387,17
52388,27
52389,27
52390,38
52391,35
52392,47
52393,9
52396,40
52398,10
52400,8
52402,13
52403,9
52404,44
52405,38
52407,12
52408,6
52411,30
52412,28
52413,5
52415,9
52416,14
52417,42
52419,29
52420,12
52421,33
52423,5
52425,44
52429,18
52430,20
52431,24
52432,23
52433,11
52435,87
52436,14
52437,15
52438,15
52439,8
52444,8
52445,45
52446,28
52447,67
52448,29
52451,7
52453,6
52454,42
52455,7
52458,8
52459,24
52460,17
52462,6
52464,30
52465,7
52468,42
52470,12
52471,9
52472,49
52473,43
52475,36
52476,9
52480,17
52487,11
52489,6
52490,42
52493,23
52494,23
52496,23
52497,29
52498,19
52499,46
52500,73
52501,28
52502,27
52503,9
52504,25
52506,7
52507,37
52508,34
52509,40
52510,37
52511,22
52512,40
52513,22
52515,13
52518,47
52519,58
52520,30
52521,26
52522,54
52523,61
52524,37
52525,25
52526,29
52527,52
52528,32
52529,19
52530,19
52531,22
52532,55
52534,55
52535,64
52536,62
52537,18
52538,18
52539,18
52540,18
52541,40
52544,11
52545,42
52546,41
52547,44
52548,13
52549,42
52557,7
52559,39
52560,9
52561,47
52562,10
52563,43
52564,44
52566,25
52569,6
52572,47
52578,7
52579,38
52580,29
52581,30
52582,9
52583,49
52584,22
52585,36
52586,22
52587,37
52588,29
52589,34
52590,6
52591,51
52592,7
52593,6
52594,22
52595,22
52596,8
52597,11
52598,44
52601,13
52609,6
52611,6
52612,22
52614,33
52615,33
52616,41
52618,39
52625,27
52627,53
52628,10
52630,6
52633,13
52634,19
52635,26
52636,8
52637,26
52639,23
52640,28
52641,10
52643,48
52644,41
52646,25
52647,37
52648,23
52650,28
52651,28
52652,32
52656,11
52657,39
52658,47
52659,47
52661,26
52662,14
52663,27
52664,23
52665,21
52667,32
52668,8
52670,46
52671,7
52672,6
52675,38
52679,7
52680,24
52682,37
52684,31
52685,10
52686,21
52687,57
52688,20
52689,8
52690,27
52691,44
52692,29
52695,5
52696,57
52698,47
52699,10
52700,31
52701,7
52702,32
52703,29
52704,7
52705,27
52706,43
52707,30
52708,10
52709,31
52710,40
52711,28
52712,10
52713,24
52714,25
52716,20
52717,20
52718,21
52719,20
52720,25
52721,25
52722,25
52723,23
52726,26
52728,25
52729,8
52731,24
52732,43
52733,25
52734,22
52735,23
52736,22
52738,27
52739,27
52744,31
52745,23
52746,23
52747,32
52748,28
52749,11
52750,44
52751,3
52752,7
52753,36
52754,41
52755,10
52756,18
52757,54
52758,18
52759,37
52760,43
52762,10
52763,7
52765,10
52772,21
52774,21
52778,11
52779,21
52780,21
52781,6
52782,43
52783,21
52785,20
52787,22
52788,22
52789,21
52790,20
52791,21
52792,22
52794,20
52796,15
52797,15
52798,23
52799,21
52801,40
52804,15
52805,21
52806,23
52807,24
52810,16
52811,19
52812,18
52813,18
52814,18
52815,18
52816,8
52817,19
52818,19
52819,19
52820,17
52821,17
52822,17
52824,68
52825,6
52827,64
52828,63
52829,46
52833,27
52835,18
52836,18
52837,12
52838,10
52839,21
52841,21
52842,10
52843,51
52844,45
52845,55
52846,17
52848,17
52849,17
52850,10
52851,57
52852,27
52853,22
52854,23
52855,22
52856,10
52860,10
52861,8
52863,38
52864,48
52865,9
52866,56
52870,11
52871,8
52872,4
52875,8
52876,46
52878,32
52880,28
52882,29
52883,25
52884,42
52885,45
52886,35
52887,74
52888,48
52890,21
52892,36
52893,40
52896,37
52897,15
52898,43
52899,43
52900,16
52901,26
52902,25
52903,27
52904,27
52907,44
52908,32
52911,9
52912,26
52914,26
52915,12
52916,41
52917,42
52919,8
52921,22
52925,29
52926,26
52927,8
52928,20
52929,20
52931,42
52932,21
52933,41
52934,20
52935,47
52936,8
52937,20
52938,27
52940,20
52941,19
52945,38
52946,62
52947,20
52949,20
52950,20
52951,20
52952,21
52953,23
52954,20
52955,46
52959,26
52960,39
52961,28
52962,30
52963,40
52965,37
52966,58
52967,26
52968,31
52969,26
52970,29
52971,38
52973,20
52974,25
52977,33
52978,22
52979,39
52980,21
52982,21
52984,36
52985,49
52986,4
52987,7
52989,35
52990,29
52991,45
52993,17
52994,17
52995,17
53001,55
53004,54
53005,32
53006,47
53010,20
53011,51
53012,23
53013,23
53014,17
53015,13
53016,13
53017,65
53018,64
53019,39
53020,41
53021,34
53028,48
53029,43
53030,44
53032,43
53033,41
53034,41
53035,41
53036,42
53037,43
53039,6
53041,39
53042,43
53043,45
53045,27
53046,50
53047,18
53049,23
53050,21
53052,16
53053,44
53054,16
53055,31
53057,22
53059,39
53060,35
53061,5
53062,51
53063,43
53065,49
53066,20
53068,18
53069,18
53070,18
53071,21
53073,22
53074,25
53076,15
53077,25
53078,26
53081,13
53086,13
53089,6
53091,5
53093,5
53094,22
53095,22
53096,7
53099,10
53100,34
53101,19
53102,52
53103,21
53104,21
53105,37
53106,31
53107,40
53108,47
53109,24
53111,43
53112,22
53113,23
53115,28
53116,25
53119,19
53122,54
53123,24
53124,21
53125,22
53126,20
53127,21
53128,20
53129,25
53130,25
53132,16
53133,24
53134,13
53135,43
53136,19
53137,23
53138,24
53139,29
53143,13
53144,10
53145,43
53146,13
53147,13
53148,41
53152,27
53153,34
53154,36
53155,45
53156,7
53157,34
53158,29
53159,45
53160,6
53161,14
53162,40
53163,9
53164,44
53165,24
53166,20
53168,25
53169,35
53170,8
53171,24
53172,24
53173,21
53174,21
53176,37
53177,35
53178,22
53179,22
53180,22
53182,40
53183,47
53185,17
53186,17
53191,12
53192,12
53193,16
53194,17
53195,17
53196,17
53197,17
53198,20
53201,12
53202,12
53203,12
53204,12
53205,12
53207,12
53209,12
53210,12
53211,12
53214,26
53217,43
53218,24
53219,42
53221,11
53224,47
53225,12
53226,12
53227,12
53229,12
53231,12
53233,12
53255,26
53256,47
53257,42
53258,9
53259,24
53272,12
53288,12
53290,12
53291,12
53298,12
53301,42
53302,7
53305,12
53308,12
53309,58
53311,12
53312,8
53313,10
53314,45
53317,7
53319,12
53321,12
53322,41
53324,40
53325,41
53329,32
53330,24
53331,23
53332,30
53334,11
53336,28
53337,12
53338,27
53339,30
53340,65
53344,31
53345,20
53346,20
53347,20
53348,37
53350,39
53351,37
53358,25
53360,12
53361,11
53362,28
53364,34
53365,11
53366,6
53367,40
53368,41
53370,10
53374,49
53381,17
53382,17
53383,17
53384,17
53385,17
53386,17
53387,16
53388,12
53389,13
53390,13
53391,13
53392,16
53393,17
53395,17
53398,17
53399,17
53400,17
53401,17
53402,17
53403,17
53405,17
53406,38
53407,17
53408,16
53409,17
53410,17
53411,17
53412,17
53413,17
53414,17
53415,17
53416,17
53417,17
53418,25
53419,26
53420,24
53421,17
53422,17
53423,17
53424,17
53425,17
53426,17
53428,17
53429,17
53430,17
53431,17
53432,17
53433,17
53436,17
53440,17
53442,17
53443,17
53445,17
53446,17
53447,17
53448,24
53449,18
53450,55
53451,57
53455,13
53456,13
53459,27
53460,54
53462,29
53463,64
53465,34
53469,22
53470,21
53471,40
53472,45
53474,37
53475,25
53476,20
53477,5
53478,22
53479,21
53480,8
53483,40
53486,28
53488,11
53489,24
53490,27
53491,26
53492,36
53493,25
53494,3
53495,19
53497,37
53498,26
53499,27
53500,36
53501,4
53503,14
53504,30
53505,26
53506,27
53508,20
53511,11
53512,11
53513,10
53514,3
53516,37
53520,11
53522,11
53529,14
53530,14
53532,14
53533,14
53534,28
53535,24
53536,27
53537,14
53538,43
53539,32
53540,45
53541,45
53542,67
53548,79
53549,73
53551,70
53554,7
53556,40
53557,34
53558,11
53559,51
53562,39
53564,40
53565,51
53566,24
53567,27
53570,7
53571,7
53575,18
53576,68
53579,15
53581,61
53584,26
53586,26
53589,35
53591,4
53592,22
53594,22
53596,9
53600,32
53601,21
53605,21
53607,20
53609,20
53611,31
53612,21
53613,18
53614,22
53615,19
53617,20
53618,8
53620,42
53621,10
53622,14
53624,40
53625,43
53628,9
53629,5
53630,70
53632,40
53633,8
53634,10
53635,41
53637,72
53638,40
53639,41
53640,65
53641,54
53643,13
53645,49
53646,57
53647,53
53648,14
53649,34
53650,21
53651,29
53652,49
53653,28
53655,50
53656,42
53657,21
53658,21
53659,21
53660,27
53661,7
53662,44
53664,12
53665,6
53666,7
53668,35
53669,36
53670,6
53671,44
53672,39
53673,44
53674,6
53677,25
53679,29
53680,42
53681,30
53682,51
53683,55
53684,30
53686,42
53687,10
53688,10
53689,7
53691,10
53692,14
53695,39
53696,31
53697,69
53698,6
53699,37
53701,40
53702,64
53704,45
53708,7
53709,24
53711,23
53712,11
53713,55
53714,33
53716,55
53719,43
53721,44
53723,38
53725,25
53726,13
53733,31
53737,23
53738,20
53739,8
53740,20
53744,5
53745,44
53747,40
53748,28
53749,44
53750,44
53751,8
53753,30
53755,4
53759,26
53760,25
53761,8
53762,9
53765,40
53766,26
53767,26
53768,25
53769,8
53770,25
53772,6
53773,10
53774,10
53775,7
53776,41
53777,12
53779,11
53782,25
53783,25
53784,21
53786,26
53788,24
53790,6
53792,39
53793,39
53794,11
53797,34
53798,38
53799,29
53801,52
53802,13
53804,9
53805,47
53806,33
53808,27
53809,46
53810,33
53812,9
53813,34
53814,45
53816,35
53817,8
53818,24
53820,37
53822,32
53824,33
53825,21
53827,28
53829,25
53831,28
53832,8
53833,4
53834,8
53841,10
53843,8
53845,37
53850,42
53852,12
53853,8
53854,27
53855,10
53856,23
53858,41
53859,29
53860,29
53863,39
53867,25
53870,25
53871,24
53872,5
53874,25
53877,36
53878,26
53879,21
53880,26
53882,47
53886,41
53890,25
53893,26
53895,40
53896,23
53897,22
53898,23
53899,27
53900,58
53902,30
53904,37
53905,6
53906,28
53908,27
53909,11
53910,46
53911,34
53914,36
53918,12
53922,4
53923,36
53924,33
53925,45
53927,44
53928,10
53929,8
53930,4
53933,10
53934,9
53935,6
53936,9
53937,38
53938,9
53939,65
53940,11
53941,17
53942,47
53943,17
53944,6
53945,14
53946,8
53947,48
53948,10
53949,11
53950,60
53951,17
53952,20
53953,42
53954,43
53955,11
53956,47
53960,2
53961,23
53962,36
53963,9
53964,43
53965,27
53966,29
53968,7
53970,26
53971,22
53972,22
53973,7
53975,45
53979,8
53986,30
53987,45
53988,30
53989,31
53992,37
53993,8
53994,72
53995,33
53996,36
54000,53
54003,36
54005,22
54006,16
54007,26
54008,6
54010,40
54011,26
54012,42
54013,23
54014,23
54015,7
54016,8
54017,31
54019,31
54020,8
54025,7
54026,7
54027,46
54029,43
54030,9
54031,10
54033,42
54036,12
54039,48
54042,34
54043,37
54044,16
54045,39
54046,10
54047,48
54049,24
54050,4
54051,47
54054,34
54055,35
54056,30
54059,51
54060,10
54061,8
54063,20
54064,10
54065,19
54066,47
54067,7
54068,13
54069,46
54071,42
54073,9
54074,38
54076,72
54078,38
54079,30
54080,34
54081,10
54082,10
54083,10
54084,8
54085,10
54086,42
54087,43
54088,48
54089,29
54090,24
54091,28
54093,49
54095,47
54096,38
54097,24
54098,8
54099,55
54100,47
54101,28
54102,57
54103,31
54104,6
54106,27
54107,9
54108,11
54109,48
54110,50
54111,46
54112,6
54113,12
54115,40
54116,30
54118,46
54119,25
54120,24
54122,27
54123,24
54124,42
54125,11
54126,9
54127,41
54128,45
54131,43
54133,38
54134,24
54135,24
54137,35
54138,36
54139,24
54141,9
54143,9
54144,26
54145,40
54146,24
54147,23
54149,12
54150,10
54151,34
54152,49
54153,6
54155,30
54156,8
54157,40
54160,10
54161,7
54162,44
54163,8
54164,31
54167,33
54168,18
54171,44
54172,42
54173,46
54174,28
54175,9
54176,11
54177,31
54178,39
54180,30
54181,10
54182,28
54183,6
54184,33
54185,44
54186,33
54187,50
54188,28
54189,26
54190,30
54191,24
54192,34
54193,29
54195,18
54197,27
54198,32
54201,21
54202,7
54203,51
54205,10
54207,47
54208,10
54209,51
54210,38
54211,42
54212,10
54213,21
54214,21
54222,4
54223,34
54225,30
54226,31
54231,46
54234,17
54235,17
54236,18
54237,30
54238,18
54239,9
54241,48
54242,21
54243,22
54245,56
54247,55
54248,8
54249,4
54251,23
54252,29
54254,8
54257,38
54260,30
54264,28
54265,27
54268,39
54270,21
54271,12
54275,12
54276,38
54280,42
54282,10
54283,50
54284,10
54285,27
54286,27
54289,40
54290,14
54291,47
54292,26
54293,28
54294,40
54295,9
54296,40
54300,23
54301,21
54302,13
54303,43
54305,21
54306,21
54307,26
54308,17
54309,14
54310,42
54311,43
54312,40
54313,23
54318,28
54319,31
54320,9
54322,11
54324,47
54325,31
54326,32
54329,25
54330,22
54331,21
54334,25
54335,20
54336,22
54337,24
54338,27
54339,23
54340,21
54341,14
54343,50
54344,23
54345,24
54346,23
54347,37
54348,62
54351,21
54352,12
54353,12
54354,12
54355,12
54356,12
54360,40
54361,12
54362,13
54363,16
54364,16
54365,16
54366,18
54367,25
54369,28
54371,9
54373,25
54375,25
54381,12
54382,12
54383,12
54385,12
54386,38
54387,30
54388,6
54390,8
54392,39
54393,22
54394,20
54395,52
54396,23
54397,23
54399,29
54400,26
54402,57
54405,48
54409,11
54415,30
54421,36
54422,10
54425,41
54427,22
54429,22
54434,24
54435,23
54440,51
54443,11
54447,23
54448,22
54449,15
54450,6
54453,9
54454,12
54455,13
54456,12
54457,13
54459,7
54461,9
54463,14
54466,63
54468,3
54469,37
54472,45
54473,48
54474,71
54476,34
54478,31
54479,7
54482,20
54483,19
54486,7
54487,35
54489,16
54491,16
54492,16
54493,16
54494,15
54495,12
54498,20
54500,20
54501,20
54502,21
54503,42
54504,16
54505,10
54506,16
54508,34
54512,20
54513,16
54514,22
54515,54
54517,40
54518,28
54519,28
54520,38
54521,15
54522,40
54523,13
54524,15
54525,15
54526,37
54527,21
54528,11
54529,12
54530,21
54531,12
54532,20
54533,16
54539,41
54540,11
54542,12
54543,12
54545,12
54546,12
54548,12
54549,14
54550,12
54553,13
54557,14
54558,14
54559,19
54560,19
54563,20
54565,22
54566,22
54567,23
54568,20
54569,20
54571,15
54574,33
54575,23
54576,21
54577,25
54580,13
54582,28
54583,46
54585,20
54586,22
54589,35
54590,22
54592,10
54593,17
54597,6
54598,43
54599,39
54600,33
54603,40
54604,41
54605,40
54606,21
54607,28
54608,38
54609,37
54610,20
54613,15
54615,10
54621,36
54627,26
54628,30
54634,47
54637,20
54638,36
54640,34
54642,48
54643,23
54647,8
54649,47
54652,26
54653,80
54654,75
54658,78
54659,78
54660,67
54661,80
54662,47
54663,27
54664,29
54666,16
54667,15
54668,15
54677,49
54684,15
54686,17
54691,28
54692,49
54695,13
54696,37
54697,23
54698,23
54702,10
54703,13
54711,8
54712,27
54713,11
54716,7
54717,22
54718,21
54719,56
54720,83
54721,74
54722,15
54723,16
54724,16
54726,9
54727,10
54730,9
54731,9
54736,37
54737,29
54738,24
54740,50
54741,9
54745,18
54750,6
54755,8
54757,78
54758,26
54759,19
54760,14
54761,14
54762,14
54764,13
54766,32
54767,31
54768,40
54771,35
54772,10
54773,20
54774,47
54775,8
54776,4
54778,34
54779,43
54782,14
54783,9
54784,40
54785,35
54786,5
54787,74
54788,25
54789,20
54790,21
54791,18
54792,3
54794,22
54795,44
54796,24
54797,14
54798,19
54799,22
54800,48
54804,20
54806,15
54814,16
54815,16
54816,16
54817,16
54819,16
54820,16
54821,16
54822,15
54823,16
54824,68
54826,9
54828,16
54829,16
54830,16
54831,13
54832,13
54833,13
54835,13
54836,16
54837,35
54838,16
54839,16
54840,42
54841,14
54842,13
54844,13
54845,13
54847,13
54848,13
54850,13
54851,13
54852,12
54854,13
54855,13
54856,13
54857,13
54859,13
54860,13
54861,13
54862,13
54863,13
54864,12
54866,13
54868,13
54870,12
54871,13
54872,13
54877,15
54887,69
54891,13
54893,19
54894,13
54896,23
54897,49
54898,29
54899,27
54901,12
54903,6
54904,21
54905,19
54906,35
54907,27
54908,27
54910,31
54913,30
54914,28
54916,13
54918,14
54919,13
54920,14
54921,14
54922,14
54924,13
54925,13
54926,14
54927,13
54929,14
54931,63
54933,21
54934,41
54939,54
54941,19
54942,20
54944,19
54945,20
54946,13
54947,11
54949,33
54951,21
54952,25
54955,20
54957,21
54958,21
54961,19
54962,28
54963,32
54964,33
54965,20
54966,48
54967,19
54968,22
54969,45
54971,28
54972,29
54973,55
54974,11
54975,15
54976,13
54977,15
54978,41
54979,24
54980,25
54981,25
54982,19
54984,43
54986,6
54988,33
54990,37
54992,23
54994,19
54995,19
54998,38
54999,48
55007,44
55009,11
55011,8
55012,39
55013,6
55017,38
55018,41
55019,40
55020,8
55023,11
55024,8
55025,51
55027,76
55028,17
55033,17
55034,17
55035,17
55036,28
55039,16
55040,17
55041,17
55042,17
55043,17
55044,17
55045,17
55046,28
55047,17
55048,26
55049,55
55050,30
55051,43
55052,44
55053,44
55054,17
55055,17
55056,17
55057,17
55058,55
55059,27
55060,28
55062,58
55071,4
55075,29
55077,11
55081,8
55083,41
55085,70
55086,37
55087,9
55088,41
55090,40
55093,31
55095,28
55097,26
55098,6
55099,30
55100,38
55101,55
55102,40
55103,38
55104,40
55105,6
55109,28
55111,20
55112,20
55113,10
55114,49
55115,61
55116,26
55117,31
55118,30
55119,34
55120,31
55121,10
55123,10
55124,45
55125,10
55126,9
55128,38
55132,34
55133,44
55136,4
55139,38
55141,9
55143,46
55144,42
55147,40
55148,21
55152,22
55153,25
55154,19
55155,19
55156,19
55157,19
55158,24
55159,54
55161,6
55163,39
55164,9
55165,41
55166,11
55169,11
55174,63
55176,7
55178,5
55181,11
55185,34
55186,31
55187,11
55188,7
55189,43
55190,29
55191,5
55192,29
55193,33
55194,51
55195,50
55196,25
55197,9
55198,21
55200,8
55201,42
55202,66
55203,40
55206,23
55207,21
55208,23
55211,7
55212,60
55213,39
55214,28
55216,32
55217,10
55220,27
55221,27
55223,30
55224,55
55225,17
55226,21
55227,9
55228,21
55229,30
55230,23
55231,29
55232,24
55233,9
55234,14
55235,21
55236,7
55237,26
55239,24
55240,9
55241,40
55242,39
55243,14
55244,23
55246,24
55247,24
55248,18
55249,24
55250,22
55252,20
55254,11
55255,42
55256,44
55258,44
55259,25
55260,29
55263,22
55264,24
55265,21
55266,23
55267,21
55269,51
55272,8
55273,49
55274,34
55275,24
55276,37
55277,26
55278,18
55279,18
55280,11
55282,30
55283,51
55284,31
55285,8
55286,44
55287,39
55288,5
55289,13
55291,39
55292,8
55293,36
55294,41
55295,24
55297,24
55299,6
55300,45
55302,43
55303,43
55304,9
55305,15
55306,28
55307,23
55308,31
55309,29
55310,30
55314,7
55315,8
55318,81
55319,8
55321,8
55322,39
55323,39
55325,10
55329,10
55333,24
55334,5
55335,24
55337,33
55338,28
55339,27
55340,12
55341,12
55343,26
55344,12
55345,37
55348,5
55353,24
55354,8
55355,25
55357,11
55358,35
55359,33
55360,28
55361,7
55362,7
55363,42
55364,42
55365,11
55366,6
55367,42
55368,43
55369,8
55371,44
55373,10
55375,13
55376,29
55377,12
55378,43
55379,38
55380,44
55382,45
55383,39
55384,11
55385,14
55386,43
55387,7
55388,27
55389,29
55391,8
55392,45
55393,12
55394,29
55396,32
55397,31
55398,5
55399,38
55402,10
55403,25
55404,23
55405,41
55408,8
55409,13
55410,36
55411,40
55413,3
55414,32
55416,9
55417,20
55418,44
55419,20
55421,30
55422,21
55423,21
55424,20
55425,46
55427,9
55429,44
55430,47
55433,43
55434,9
55435,77
55437,75
55438,23
55441,12
55442,11
55443,49
55444,44
55445,39
55446,10
55448,15
55449,10
55450,48
55451,43
55452,4
55453,8
55459,26
55460,25
55461,24
55462,24
55464,31
55465,31
55466,37
55467,21
55468,8
55469,50
55470,42
55471,51
55473,26
55474,45
55476,7
55477,42
55478,9
55479,49
55480,38
55481,16
55482,7
55483,10
55484,47
55486,32
55487,7
55488,41
55489,28
55490,42
55491,43
55493,42
55494,17
55495,7
55496,6
55497,11
55498,38
55499,41
55501,18
55504,7
55505,47
55506,36
55507,33
55510,5
55513,34
55514,8
55515,20
55516,44
55520,6
55521,2
55522,42
55523,8
55526,34
55527,34
55528,24
55529,7
55530,23
55532,9
55533,41
55534,41
55535,26
55536,5
55537,20
55538,35
55540,32
55542,32
55543,25
55544,30
55545,35
55547,24
55549,21
55550,21
55551,21
55552,21
55553,21
55554,20
55556,31
55558,35
55559,13
55566,10
55567,6
55569,45
55570,18
55571,18
55572,18
55573,27
55574,12
55575,22
55576,22
55577,12
55578,50
55583,6
55584,26
55585,49
55586,22
55587,38
55588,33
55589,32
55590,7
55594,46
55598,45
55599,43
55600,24
55601,31
55602,50
55603,23
55606,32
55607,32
55608,25
55609,22
55611,24
55612,24
55613,9
55614,37
55617,26
55618,54
55619,29
55620,9
55621,40
55622,50
55624,76
55628,66
55629,58
55630,22
55631,48
55632,66
55633,9
55634,4
55635,9
55637,28
55638,32
55639,31
55640,20
55641,20
55642,4
55643,13
55644,13
55649,11
55654,42
55657,64
55658,75
55660,28
55662,23
55663,10
55664,40
55665,25
55666,66
55667,36
55668,33
55672,47
55674,11
55675,48
55676,15
55679,22
55682,48
55683,32
55684,71
55685,41
55686,9
55688,25
55690,30
55691,31
55692,21
55693,30
55694,35
55696,28
55697,28
55698,42
55699,12
55700,15
55713,12
55714,13
55716,21
55719,21
55720,25
55721,61
55722,13
55723,10
55725,6
55726,13
55727,13
55729,13
55731,62
55733,53
55734,42
55736,10
55739,13
55740,10
55741,40
55742,50
55743,50
55744,10
55745,26
55747,46
55748,45
55749,13
55750,33
55751,13
55752,26
55753,32
55755,23
55756,23
55757,36
55758,28
55761,13
55763,13
55764,13
55765,13
55769,34
55770,39
55772,13
55773,33
55774,13
55775,21
55776,9
55777,20
55778,43
55781,6
55782,11
55786,13
55787,13
55788,13
55789,13
55790,13
55791,13
55793,13
55794,13
55795,13
55797,12
55798,8
55799,13
55803,13
55806,23
55807,13
55808,23
55809,13
55811,55
55815,51
55816,20
55819,69
55821,6
55822,4
55825,27
55826,26
55827,9
55828,6
55830,35
55836,11
55837,11
55840,37
55841,6
55843,19
55844,14
55846,18
55847,11
55848,43
55849,16
55850,16
55851,10
55853,8
55854,50
55855,45
55856,30
55858,35
55859,69
55860,42
55861,53
55862,21
55863,48
55864,22
55865,42
55869,47
55870,9
55871,14
55872,50
55873,13
55874,8
55876,42
55881,26
55882,26
55883,53
55884,13
55885,16
55886,22
55887,28
55888,31
55889,26
55890,14
55892,14
55893,14
55894,14
55895,13
55896,19
55897,19
55898,19
55899,26
55900,12
55901,12
55902,12
55903,12
55904,11
55906,12
55907,8
55908,53
55909,9
55910,53
55912,54
55913,64
55914,16
55915,16
55916,54
55917,21
55918,20
55919,7
55921,10
55922,10
55923,10
55924,7
55925,12
55926,35
55927,58
55928,44
55929,46
55930,18
55931,20
55932,67
55933,18
55934,13
55935,13
55936,11
55938,37
55940,7
55941,11
55943,33
55945,21
55947,39
55948,8
55949,39
55950,41
55951,13
55955,42
55956,10
55961,21
55965,12
55967,17
55968,12
55980,55
55982,7
55983,36
55984,66
55986,57
55987,47
55988,20
55989,20
55990,66
55991,19
55992,63
55993,42
55995,24
55996,12
55997,22
55998,39
55999,22
56000,26
56001,22
56002,42
56003,30
56004,27
56005,27
56007,21
56008,21
56009,14
56010,42
56012,59
56017,44
56018,41
56019,30
56021,51
56022,10
56023,35
56024,58
56026,37
56028,19
56029,20
56030,8
56031,35
56032,11
56033,48
56034,9
56035,17
56036,21
56038,35
56039,15
56040,39
56041,11
56043,43
56044,28
56045,27
56046,20
56047,22
56048,22
56049,25
56050,42
56051,27
56052,40
56054,8
56057,8
56058,11
56059,21
56060,21
56061,47
56062,8
56063,45
56065,47
56066,22
56067,21
56068,35
56069,22
56070,22
56071,9
56072,46
56073,27
56075,39
56076,10
56077,45
56078,12
56081,21
56083,23
56084,10
56085,7
56086,12
56087,14
56089,30
56090,30
56091,43
56093,46
56095,42
56096,9
56097,40
56099,21
56100,33
56101,25
56102,8
56103,22
56104,43
56105,6
56106,8
56107,42
56108,10
56109,44
56110,6
56112,7
56113,39
56115,42
56118,51
56119,8
56120,49
56121,45
56122,6
56123,31
56124,34
56125,37
56127,8
56128,8
56129,11
56130,6
56131,37
56132,45
56134,45
56135,11
56136,7
56137,46
56139,15
56141,8
56142,52
56143,6
56144,29
56145,29
56150,4
56154,35
56155,6
56158,12
56159,22
56160,21
56161,59
56162,12
56163,62
56165,8
56169,5
56170,5
56174,23
56175,26
56176,72
56177,9
56178,9
56179,7
56181,29
56182,29
56183,29
56184,30
56185,6
56186,9
56187,49
56190,40
56192,6
56193,38
56194,10
56195,11
56197,9
56198,49
56199,39
56201,8
56203,44
56204,11
56205,42
56206,9
56210,25
56211,20
56212,24
56213,22
56215,4
56216,46
56217,8
56218,48
56220,10
56222,42
56223,5
56224,12
56225,43
56227,45
56229,55
56230,9
56231,25
56233,55
56234,62
56235,29
56236,26
56238,7
56241,6
56244,33
56245,15
56246,9
56247,15
56248,7
56249,34
56251,5
56252,36
56255,10
56256,10
56257,42
56258,28
56259,42
56260,47
56261,28
56262,29
56264,28
56266,23
56267,39
56268,9
56270,36
56271,37
